"Author","Year","Accession","Replicate","Quantitation","Species","File"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1F04.raw"
"Wan",2015,"PXD002325","Sp_Bead_IEX_3","Spectral counts","Strongylocentrotus purpuratus","WAN121125_OT2_CW_Seaurchin_L_P1F05.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_01a_02182013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_02a_02182013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_03a_02182013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_04a_02182013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_05a_02182013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_06a_02142013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_07a_02162013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_08a_02162013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_09a_02162013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_10a_02162013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_11a_02152013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_12a_02152013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_13a_02152013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_14a_02152013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_15a_02142013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_16a_02142013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_17a_02142013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_18a_02132013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_19a_02132013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_20a_02132013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_21a_02132013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_22a_02122013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_23a_02122013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_1","Spectral counts","Xenopus laevis","Frog_RNA_24a_02122013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-01a_03232013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-02a_03232013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-03a_03232013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-04a_03232013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-05a_03202013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-06a_03202013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-07a_03202013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-08a_03192013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-09a_03192013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-10a_03192013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-11a_03192013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-12a_03192013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-13a_03182013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-14a_03182013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-15a_03182013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-16a_03182013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-17a_03182013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-18a_03172013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-19a_03172013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-20a_03172013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-21a_03172013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_3","Spectral counts","Xenopus laevis","Frog2-22a_03172013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_01a_08132013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_02a_08132013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_03a_08132013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_04a_08152013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_05a_08152013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_06a_08152013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_07a_08152013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_08a_2xinject_08162013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_09a_2xinject_08162013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_10a_2xinject_08162013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_11a_2xinject_08162013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_12a_2xinject_08182013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_13a_2xinject_08182013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_14a_2xinject_08192013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_15a_2xinject_08192013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_16a_2xinject_08192013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_21a_3xinject_08072013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_22a_3xinject_08072013.raw"
"Wan",2015,"PXD002326","Xl_Sucrose_4","Spectral counts","Xenopus laevis","Xcap_23a_3xinject_08072013.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_A02.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_A04.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_A06.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_A08.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_A10.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_A12.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_B01.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_B02.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_B03.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_B04.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_B05.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_B06.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_B07.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_B08.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_B09.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_B10.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_B11.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_B12.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_C01.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_C02.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_C03.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_C04.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_C05.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_C06.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_C07.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_C08.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_C09.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_C10.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_C11.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_C12.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_D01.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_D02.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_D03.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_D04.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_D05.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_D06.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_D07.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_D08.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_D09.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_D10.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_D11.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_D12.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_E01.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_E02.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_E03.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_E04.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_E05.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_E06.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_E07.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_E08.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_E09.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_E10.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_E11.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_E12.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_F01.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_F02.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_F03.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_F04.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_F05.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_F06.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_F07.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_F08.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_F09.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_F10.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_F11.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_F12.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_G01.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_G02.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_G03.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_G04.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_G05.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_G06.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_G07.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_G08.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_G09.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_G10.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_G11.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_G12.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_H01.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_H02.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_H03.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_H04.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_H05.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_H06.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_H07.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_H08.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_H09.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_H10.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_H11.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_H12.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2A01.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2A02.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2A03.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2A04.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2A05.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2A06.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2A08.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2A09.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2A10.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2A11.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2A12.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2B01.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2B02.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2B03.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2B05.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2B07.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2B09.raw"
"Wan",2015,"PXD002327","Sc_IEX_1","Spectral counts","Saccharomyces cerevisiae","WAN140125_YEAST_P2B11.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_01.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_02.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_03.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_04.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_05.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_06.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_07.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_08.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_09.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_10.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_11.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_12.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_13.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_14.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_15.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_16.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_17.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_18.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_19.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_20.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_21.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_22.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_23.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_24.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_25.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_26.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_27.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_28.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_29.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_30.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_31.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_32.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_33.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_34.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_35.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_36.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_37.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_38.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_39.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_40.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_41_210126181303.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_42.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_43.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_44.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_45.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_46.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_47.raw"
"Warnsmann",2021,"PXD029352","18d","","Podospora anserina","P20_124_Osiewacz_WT_18d_48.raw"
"Warnsmann",2021,"PXD029352","6d","","Podospora anserina","P20_124_Osiewacz_WT_6d_01.raw"
"Warnsmann",2021,"PXD029352","6d","","Podospora anserina","P20_124_Osiewacz_WT_6d_02.raw"
"Warnsmann",2021,"PXD029352","6d","","Podospora anserina","P20_124_Osiewacz_WT_6d_03.raw"
"Warnsmann",2021,"PXD029352","6d","","Podospora anserina","P20_124_Osiewacz_WT_6d_04.raw"
